index,date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,week,month,urban_population_porcentage,case_fatality_rate,percentage vaccinated,mortality_rate,active_cases
1914,2021-02-13,CO,CO,Colombia,4277,222,2218437,66301,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.462963,13.666667,23.333333,0.0,66.051437,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5410,2007856,6,2,0.8,30.0,0.0,2.9886356926070023,144280
1915,2021-02-14,CO,CO,Colombia,2665,240,2221102,66541,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.263889,17.75,25.5,0.0,80.315887,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4959,2012815,6,2,0.8,30.0,0.0,2.9958552106116696,141746
1916,2021-02-15,CO,CO,Colombia,3305,190,2224407,66731,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,17.305556,14.5,21.0,0.0,80.105101,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,6606,2019421,7,2,0.8,30.0,0.0,2.9999456034799388,138255
1917,2021-02-16,CO,CO,Colombia,4436,215,2228843,66946,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.777778,16.5,27.25,0.0,77.395441,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4520,2023941,7,2,0.8,30.0,0.0,3.0036211612931014,137956
1918,2021-02-17,CO,CO,Colombia,4194,229,2233037,67175,18,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,22.361111,16.833333,26.5,0.0,68.212132,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4465,2028406,7,2,0.8,30.0,3.5375353330994365e-05,3.0082349732673483,137456
1919,2021-02-18,CO,CO,Colombia,4451,215,2237488,67390,9935,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,18.555556,15.25,23.0,0.0,79.043037,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5616,2034022,7,2,0.8,30.0,0.019525229741301612,3.011859728409717,136076
1920,2021-02-19,CO,CO,Colombia,4012,187,2241500,67577,21307,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,15.861111,14.5,17.0,0.0,91.777916,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4935,2038957,7,2,0.8,30.0,0.041874591856860946,3.0148115101494533,134966
1921,2021-02-20,CO,CO,Colombia,3875,179,2245375,67756,33140,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.195093705024316,16.054801351701784,24.440037875202595,2.654126181975737,77.04640511669369,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4711,2043668,7,2,0.8,30.0,0.06512995607717519,3.017580582308078,133951
1922,2021-02-21,CO,CO,Colombia,2105,188,2247480,67944,39827,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,16.833333,15.0,18.0,0.0,67.735182,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4692,2048360,7,2,0.8,30.0,0.07827189983963959,3.023119226867425,131176
1923,2021-02-22,CO,CO,Colombia,3506,181,2250986,68125,45166,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.388889,16.333333,21.666667,0.0,86.644091,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4672,2053032,8,2,0.8,30.0,0.08876462269709397,3.026451519467469,129829
1924,2021-02-23,CO,CO,Colombia,3549,197,2254535,68322,48150,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,17.666667,14.0,22.5,0.0,77.932629,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5507,2058539,8,2,0.8,30.0,0.09462907016040993,3.0304253426981616,127674
1925,2021-02-24,CO,CO,Colombia,3686,175,2258221,68497,50524,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.411111,16.4,23.4,0.0,75.940205,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5464,2064003,8,2,0.8,30.0,0.09929468620528664,3.0332283687026207,125721
1926,2021-02-25,CO,CO,Colombia,3860,157,2262081,68654,66157,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.555556,17.0,23.25,0.0,74.651432,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5251,2069254,8,2,0.8,30.0,0.13001818057325523,3.0349929998085834,124173
1927,2021-02-26,CO,CO,Colombia,3798,157,2265879,68811,81333,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.296296,16.166667,24.833333,0.0,76.969952,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4730,2073984,8,2,0.8,30.0,0.15984353402609805,3.0368347118270655,123084
1928,2021-02-27,CO,CO,Colombia,3212,150,2269091,68961,114042,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.444444,16.75,21.75,0.0,83.310804,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4418,2078402,8,2,0.8,30.0,0.22412644692073663,3.0391465128547073,121728
1929,2021-02-28,CO,CO,Colombia,2090,163,2271181,69124,130578,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.824074,17.5,24.333333,0.0,78.692703,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3497,2081899,8,2,0.8,30.0,0.2566246048474768,3.0435266938214083,120158
1930,2021-03-01,CO,CO,Colombia,3309,128,2274490,69252,149133,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.611111,16.8,22.0,0.0,85.065542,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3623,2085522,9,3,0.8,30.0,0.2930906982395102,3.044726510118752,119716
1931,2021-03-02,CO,CO,Colombia,3449,138,2277939,69390,169619,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,18.222222,14.75,21.75,2.654126181975737,81.787911,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4293,2089815,9,3,0.8,30.0,0.33335178092499634,3.0461746341758933,118734
1932,2021-03-03,CO,CO,Colombia,3734,146,2281673,69536,191480,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,16.037037,14.333333,18.333333,0.0,81.255795,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4354,2094169,9,3,0.8,30.0,0.37631514754548895,3.0475883266357626,117968
1933,2021-03-04,CO,CO,Colombia,4005,153,2285678,69689,206475,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,16.888889,15.5,19.25,0.0,90.806186,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3796,2097965,9,3,0.8,30.0,0.40578478216761454,3.048942151956662,118024
1934,2021-03-05,CO,CO,Colombia,3710,159,2289388,69848,239851,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,17.069444,15.25,19.25,2.654126181975737,87.046229,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3599,2101564,9,3,0.8,31.0,0.4713785484329072,3.050946366452519,117976
1935,2021-03-06,CO,CO,Colombia,3576,177,2292964,70025,270411,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.152778,15.25,24.5,0.0,77.541672,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4105,2105669,9,3,0.8,31.0,0.5314380371993065,3.05390751882716,117270
1936,2021-03-07,CO,CO,Colombia,2047,150,2295011,70175,299400,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.611111,18.666667,25.333333,0.0,77.414925,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4533,2110202,9,3,0.8,31.0,0.588410043738873,3.057719549056628,114634
1937,2021-03-08,CO,CO,Colombia,3384,135,2298395,70310,316079,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.722222,19.75,24.75,0.0,78.727943,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3468,2113670,10,3,0.8,31.0,0.6211892391948538,3.0590912354055764,114415
1938,2021-03-09,CO,CO,Colombia,3598,141,2301993,70451,403095,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.847222,14.0,24.75,0.0,68.062839,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,2787,2116457,10,3,0.8,31.0,0.7922015583865096,3.060435023043076,115085
1939,2021-03-10,CO,CO,Colombia,4922,128,2306915,70579,480250,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,18.8,16.2,22.0,0.0,85.928396,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3693,2120150,10,3,0.8,31.0,0.9438340798450024,3.0594538593749663,116186
1940,2021-03-11,CO,CO,Colombia,4474,124,2311389,70703,589208,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.236111,17.75,21.75,2.654126181975737,93.938719,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3583,2123733,10,3,0.8,31.0,1.1579689547471406,3.058896620170815,116953
1941,2021-03-12,CO,CO,Colombia,4569,130,2315958,70833,693490,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,18.875,17.0,21.5,0.0,79.345441,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4192,2127925,10,3,0.8,31.0,1.3629140989728492,3.058475153694497,117200
1942,2021-03-13,CO,CO,Colombia,4037,163,2319995,70996,782301,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.787037,16.833333,23.166667,0.0,82.178449,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4083,2132008,10,3,0.8,31.0,1.5374541270105682,3.0601790090064847,116991
1943,2021-03-14,CO,CO,Colombia,2728,149,2322723,71145,843204,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,17.708333,14.0,21.0,0.0,82.40753,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3328,2135336,10,3,0.8,31.0,1.6571466350059874,3.062999763639487,116242
1944,2021-03-15,CO,CO,Colombia,4440,158,2327163,71303,913961,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,16.611111,12.5,22.0,2.654126181975737,82.273529,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3516,2138852,11,3,0.8,31.0,1.796205183652719,3.0639452414807216,117008
1945,2021-03-16,CO,CO,Colombia,5093,142,2332256,71445,976137,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,17.981481,13.333333,22.333333,0.0,75.263564,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,2952,2141804,11,3,0.8,31.0,1.9183995152476028,3.063342960635539,119007
1946,2021-03-17,CO,CO,Colombia,5802,162,2338058,71607,1024358,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,16.074074,12.0,21.333333,0.0,85.730997,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,3219,2145023,11,3,0.8,31.0,2.0131681215239294,3.062669959427867,121428
1947,2021-03-18,CO,CO,Colombia,6591,142,2344649,71749,1076496,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,12.888889,10.0,17.0,2.654126181975737,88.951635,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4301,2149324,11,3,0.8,31.0,2.1156347977445615,3.060116887431765,123576
1948,2021-03-19,CO,CO,Colombia,6648,156,2351297,71905,1131999,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.255556,16.8,24.0,0.0,77.882059,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4609,2153933,11,3,0.8,31.0,2.224714699740683,3.0580994234246037,125459
1949,2021-03-20,CO,CO,Colombia,5919,148,2357216,72053,1182098,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.166667,16.333333,25.333333,0.0,80.691307,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,4584,2158517,11,3,0.8,31.0,2.3231741345478767,3.0566990890949324,126646
1950,2021-03-21,CO,CO,Colombia,4221,196,2361437,72249,1215008,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.277778,14.4,23.8,0.0,75.178378,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5051,2163568,11,3,0.8,31.0,2.387852072221378,3.059535359190188,125620
1951,2021-03-22,CO,CO,Colombia,3336,174,2364773,72423,1238259,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,18.592593,16.0,21.666667,0.0,82.619562,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5417,2168985,12,3,0.8,31.0,2.4335472022379863,3.0625772537152613,123365
1952,2021-03-23,CO,CO,Colombia,7302,165,2372075,72588,1299809,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.018519,16.0,26.0,0.0,75.666407,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5202,2174187,12,3,0.8,31.0,2.554511257655914,3.060105603743558,125300
1953,2021-03-24,CO,CO,Colombia,8328,165,2380403,72753,1385503,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,18.694444,15.75,22.0,0.0,82.002885,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5534,2179721,12,3,0.8,31.0,2.7229254536751495,3.0563312178652104,127929
1954,2021-03-25,CO,CO,Colombia,9434,193,2389837,72946,1476364,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.968254,16.285714,24.714286,0.0,78.489702,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,6760,2186481,12,3,0.8,31.0,2.901494341397787,3.0523420634963805,130410
1955,2021-03-26,CO,CO,Colombia,10760,213,2400597,73159,1596288,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,16.444444,12.333333,20.0,0.0,82.840792,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,6856,2193337,12,3,0.8,30.0,3.1371806676681295,3.047533592685486,134101
1956,2021-03-27,CO,CO,Colombia,8704,180,2409301,73339,1726924,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,17.597222,14.333333,20.0,2.654126181975737,87.248621,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5593,2198930,12,3,0.8,30.0,3.393919259765229,3.043994918028092,137032
1957,2021-03-28,CO,CO,Colombia,5905,183,2415206,73522,1818861,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,22.027778,19.0,26.75,0.0,74.393132,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,6116,2205046,12,3,0.8,30.0,3.5746028074980973,3.0441295690719548,136638
1958,2021-03-29,CO,CO,Colombia,10907,233,2426113,73755,1965054,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.855556,16.2,24.8,0.0,74.981354,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5928,2210974,13,3,0.8,30.0,3.861915531360211,3.040048010954148,141384
1959,2021-03-30,CO,CO,Colombia,11421,229,2437534,73984,2121530,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.537037,17.0,25.666667,0.0,72.816867,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5778,2216752,13,3,0.8,30.0,4.16943740846136,3.0351986885106013,146798
1960,2021-03-31,CO,CO,Colombia,12298,236,2449832,74220,2243392,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.231481,17.333333,24.833333,0.0,73.026645,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5598,2222350,13,3,0.8,30.0,4.408932481107007,3.0295954987933866,153262
1961,2021-04-01,CO,CO,Colombia,10245,231,2460077,74451,2300890,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.351852,17.0,23.0,0.0,80.196178,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,6994,2229344,13,4,0.8,30.0,4.5219331514306464,3.026368686833786,156282
1962,2021-04-02,CO,CO,Colombia,7886,238,2467963,74689,2336144,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.018519,17.0,23.0,0.0,82.941081,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,7754,2237098,13,4,0.8,30.0,4.591217746226805,3.026341967039214,156176
1963,2021-04-03,CO,CO,Colombia,9998,235,2477961,74924,2381049,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.861111,17.0,22.75,0.0,78.505006,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,8694,2245792,13,4,0.8,30.0,4.6794694263006,3.023614980219624,157245
1964,2021-04-04,CO,CO,Colombia,7082,289,2485043,75213,2408085,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.569444,17.5,23.25,0.0,80.003494,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,8428,2254220,13,4,0.8,30.0,4.732603207003754,3.026627708252936,155610
1965,2021-04-05,CO,CO,Colombia,13346,319,2498389,75532,2479671,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.083333,15.0,25.0,0.0,73.798734,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,8746,2262966,14,4,0.8,30.0,4.873290987201118,3.0232281682316087,159891
